,,,Date of load 2023 04 05,,,,,,,,,,,,,,,,,,
,NO.,CODE,DESCRIPTION,EURO,COLLI,KG,VALUE,,,,,,,,,,,,,,
6089,,176356,Flannel Bed Sheets М,"1,85€",2,30,"7,5",,,,,,,,,,,,,,
6090,,176586,Light Lace Curtains N,"3,53€",2,30,,,,,,,,,,,,,,,
6091,,176595,Lace Pieces,"1,03€",2,30,,,,,,,,,,,,,,,
6092,,177225,5hoes А,"4,34€",2,50,,,,,,,,,,,,,,,
6093,,177640,Adult Autumn/Winter Shoes Е,"12,36€",1,20,,,,,,,,,,,,,,,
6094,,177745,Boots N,"1,83€",1,25,,,,,,,,,,,,,,,
6095,,177777,Mountain Shoes N,"5,67€",1,25,,,,,,,,,,,,,,,
6096,,177825,CROCS Shoes,"1,85€",1,10,,,,,,,,,,,,,,,
6097,,177857,House Shoes N,"1,94€",1,15,,,,,,,,,,,,,,,
6098,,178232,Adult Heavy Nightwear Е-,"5,43€",3,45,,,,,,,,,,,,,,,
6099,,178235,Adult Heavy Nightwear А+,"2,62€",2,30,"8,7",,,,,,,,,,,,,,
6100,,178239,Adult Fleece Nightwear В,"1,13€",1,15,"5,9",,,,,,,,,,,,,,
6101,,178242,Adult Medium and Light Nightwear Е,"6,42€",3,45,,,,,,,,,,,,,,,
6102,,178245,Summer Nightgowns/Pyjamas N,"2,11€",2,40,,,,,,,,,,,,,,,
6103,,178249,Summer Nightgowns/Pyjamas В,"0,98€",2,40,,,,,,,,,,,,,,,
6104,,178275,Adult Workwear О+,"4,00€",1,25,,,,,,,,,,,,,,,
6105,,178315,Handbags/Belts Е,"12,62€",1,15,,,,,,,,,,,,,,,
6106,,178361,Handbags А,"4,25€",3,60,,,,,,,,,,,,,,,
6107,,178364,Travel Bags & Backpacks А,"4,25€",2,30,,,,,,,,,,,,,,,
6108,,178366,School Bags & Backpacks А,"4,25€",2,30,,,,,,,,,,,,,,,
6109,,178368,Market Bags,"0,76€",1,10,,,,,,,,,,,,,,,
6110,,178377,Belts А,"1,99€",2,50,,,,,,,,,,,,,,,
6111,,178415,Underwear & Light Accessories Е,"10,46€",5,75,,,,,,,,,,,,,,,
6112,,178455,Underwear М,"6,58€",1,20,,,,,,,,,,,,,,,
6113,,178497,BrasA,"4,35€",1,20,,,,,,,,,,,,,,,
6114,,178555,Swimsuits М,"4,13€",1,10,,,,,,,,,,,,,,,
6115,,178613,"Adult Winter Scarves, Hats and Gloves Е-","3,26€",5,75,,,,,,,,,,,,,,,
6116,,178637,Winter Hats,"0,58€",2,30,,,,,,,,,,,,,,,
6117,,178647,Winter Gloves,"2,02€",2,20,,,,,,,,,,,,,,,
6118,,178667,Summer Scarves А,"1,56€",1,15,,,,,,,,,,,,,,,
6119,,178677,Summer Caps А,"3,50€",1,10,,,,,,,,,,,,,,,
6120,,178687,Other Hats N,"0,85€",1,10,,,,,,,,,,,,,,,
6121,,178740,Adult and Children's Winter Socks Е,"5,28€",1,10,,,,,,,,,,,,,,,
6122,,178855,Soft Toys Е-,"3,52€",1,10,,,,,,,,,,,,,,,
6123,,891193322,Adult Short Sleeve T-shirts (L-XXL) Е-,"3,96€",7,175,,,,,,,,,,,,,,,
6124,,891193722,Men's Shirts (L+) Е-,"3,75€",5,125,"12,9",,,,,,,,,,,,,,
6125,,891194240,Adult Jeans (L-XXL) Е-,"5,69€",2,50,,,,,,,,,,,,,,,
6126,,891194560,Men's Casual Trousers (L-XXL) Е-,"2,83€",1,25,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3904,,,джинсы новые,,,88,,,,18.10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3720,,,куртки,,,133,,,,18.10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3717,,,кроссовки,,,192,,,,13.10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3752,,,толстовки с начесом,,,59,,,,17.10,,,,,,,,,,,
3720,,,норт фейс,,,44,,,,18.10,,,,,,,,,,,
3720,,,каламбия ,,,15,,,,19.10,,,,,,,,,,,
3720,,,найк,,,15,,,,20.10,,,,,,,,,,,
3403,,,взрослый новогодний микс,,,"13,7",,,,,,,,,,,,,,,
90,,,платья америка,,,40,,,,,,,,,,,,,,,
91,,,пакет красный 1,,,100,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3717,,,кроссовки,,,64,,,,04.11,,,,,,,,,,,
3904,,,джинсы новые,,,136,,,,05.11,,,,,,,,,,,
3720,,,куртки,,,84,,,,06.11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3720,,,куртки,,,101,,,,13.11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3717,,,кроссовки,,,64,,,,18.11,,,,,,,,,,,
3720,,,куртки,,,84,,,,19.11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
9991,,,Подиумные купальники сток,,,48,,,,20.11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3720,,,куртки,,,52,,,,21.11,,,,,,,,,,,
3717,,,кроссовки,,,64,,,,21.11,,,,,,,,,,,
9992,,,Подиумное белье сток,,,455,,,,21.11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3720,,,куртки,,,51,,,,27.11,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3905,,,спорт костюмы,,,179,,,,05.12,,,,,,,,,,,
3720,,,куртки,,,37,,,,05.12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
6901,,,обувь сток нона,,,"495,4",,,,9.12,,,,,,,,,,,
6903,,,сток возвраты,,,271,,,,9.12,,,,,,,,,,,
6904,,,сток KL,,,1243,,,,9.12,,,,,,,,,,,
6905,,,Сток LIDL,,,"2081,7",,,,9.12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3720,,,куртки,,,50,,,,19.12,,,,,,,,,,,
3722,,,жилетки штаны,,,133,,,,19.12,,,,,,,,,,,
3718,,,ремни,,,400,,,,19.12,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3720,,,куртки,,,-6,,,,06.01,,,,,,,,,,,
3722,,,жилетки,,,18,,,,6.1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3717,,,кроссовки,,,192,,,,31.01,,,,,,,,,,,
3719,,,джинсы новые,,,100,,,,31.01,,,,,,,,,,,
3722,,,жилетки штаны,,,48,,,,31.1,,,,,,,,,,,
3722,,,жилетки штаны нурлан,,,162,,,,31.1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3717,,,кроссовки,,,128,,,,08.02,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
7001,,,З А,,,2065,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
сдэк,,,сдэк,,,1000000,,,,,,,,,,,,,,,
почта,,,почта,,,1000000,,,,,,,,,,,,,,,
боксбери,,,боксбери,,,1000000,,,,,,,,,,,,,,,
доставка,,,доставка,,,1000000,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3000,,,ветровки пересорт,,,200,,,,,,,,,,,,,,,
3404,,,новог,,,"78,4",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3727,,,Чехлы,,,160,,,,12.02,,,,,,,,,,,
3716,,,Очки,,,200,,,,12.02,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3029,023.,EX HB,EXTRA HANDBAG,"3,50€",6,150,"525,00€",,,,,,,,,,,,,,
3185,032.,EX GL,EXTRA GLOVES,"5,30€",3,30,"159,00€",,,,,,,,,,,,,,
3048,043.,CR SP,CREAM SPORT,"8,50€",5,125,"1 062,50 €",,,,,,,,,,,,,,
3108,052.,CR LE,CREAM LEATHER,"8,50€",1,35,"297,50€",,,,,,,,,,,,,,
3112,057.,CR HB,CREAM HANDBAG,"6,80€",3,75,"510,00€",,,,,,,,,,,,,,
3059,058.,CR MSH,CREAM MEN SHIRT,"6,10€",14,490,"2 989,00 €",,,,,,,,,,,,,,
3083,059.,CR PJ,CREAM PYJAMAS,"5,00€",2,60,"300,00€",,,,,,,,,,,,,,
3233,061.,WS,WORK SUIT,"2,70€",2,70,"189,00€",,,,,,,,,,,,,,
3190,067.,CR BE,CREAM BELT,"5,00€",2,20,"100,00€",,,,,,,,,,,,,,
3208,075.,EX LEPS,EXTRA LEATHER PANTS-SKIRT,"2,00€",1,35,"70,00€",,,,,,,,,,,,,,
3667,089.,LE A,"LEATHER ""A"" MAN","3,00€",10,350,"1 050,00 €",,,,,,,,,,,,,,
3263,095.,CR FS,CREAM FELT SLIPPERS,"5,20€",3,60,"312,00€",,,,,,,,,,,,,,
3697,096.,CR TI,CREAM TIE,"2,40€",1,10,"24,00€",,,,,,,,,,,,,,
3040,102.,CR UDW,CREAM UNDERWEAR,"10,40€",8,80,"832,00€",,,,,,,,,,,,,,
3050,103.,CR SH,CREAM SHAWL,"4,00€",8,80,"320,00€",,,,,,,,,,,,,,
3620,104.,CR STC,CREAM STOCKING,"8,10€",1,10,"81,00€",,,,,,,,,,,,,,
3619,121.,CR STC CH,CREAM CHLIDREN STOCKING,"8,10€",1,10,"81,00€",,,,,,,,,,,,,,
3621,122.,CR STC W,CREAM WINTER STOCKING,"8,10€",1,10,"81,00€",,,,,,,,,,,,,,
3179,125.,CR BS,CREAM BICYCLE SPORT,"7,40€",8,100,"740,00€",,,,,,,,,,,,,,
3401,131.,CR SA,CREAM SUMMER,"9,80€",7,245,"2 401,00 €",,,,,,,,,,,,,,
3713,133.,SUP HHR,SUPER HOUSEHOLD,"4,50€",5,150,"675,00€",,,,,,,,,,,,,,
3033,136.,CR SCH,CREAM SUMMER CHILDREN,"10,80€",7,210,"2 268,00 €",,,,,,,,,,,,,,
3051,137.,CR WTR S,CREAM WOMAN TROUSERS SUMMER,"6,50€",20,700,"4 550,00 €",,,,,,,,,,,,,,
3019,143.,EX HHB,EXTRA HIPPI HAND BAG,"3,60€",2,50,"180,00€",,,,,,,,,,,,,,
3078,144.,CR BBC,CREAM BASEBALL CAP,"8,40€",2,40,"336,00€",,,,,,,,,,,,,,
3023,145.,CR SHO,CREAM SHORT,"7,40€",7,245,"1 813,00 €",,,,,,,,,,,,,,
3014,146.,CR HHR,CREAM HOUSEHOLD TEXTILE,"4,30€",2,70,"301,00€",,,,,,,,,,,,,,
3294,148.,CR SL,CREAM SLIPPERS,"6,30€",5,100,"630,00€",,,,,,,,,,,,,,
3039,152.,CR SWS,CREAM SWIMMING SUIT,"12,90€",20,200,"2 580,00 €",,,,,,,,,,,,,,
3693,169.,SEX,SZEX KIEG,"2,10€",2,30,"63,00€",,,,,,,,,,,,,,
3052,173.,EX YARN,EXTRA YARN,"3,40€",3,22,"74,80€",,,,,,,,,,,,,,
3199,196.,IJ,IMITATION JEWELLERY,"10,30€",8,16,"164,80€",-3,,,,,,,,,,,,,
3041,249.,CR SKS,CREAM SOCKS,"8,10€",3,30,"243,00€",,,,,,,,,,,,,,
3605,254.,CR MOLE,CREAM MOTORCYCLE SUIT,"8,50€",1,30,"255,00€",,,,,,,,,,,,,,
3180,257.,RET HB,RETRO HANDBAG,"6,00€",2,54,"324,00€",,,,,,,,,,,,,,
3744,269.,CR WOSH,CREAM WORK SHOES,"3,90€",1,30,"117,00€",,,,,,,,,,,,,,
3733,391.,CR GL,CREAM GLOVES,"7,30€",2,20,"146,00€",,,,,,,,,,,,,,
3096,392.,CR WSH,CREAM HEAVY SHAWL,"5,50€",2,50,"275,00€",,,,,,,,,,,,,,
3181,438.,EX SP HB,EXTRA SPORT BAGS,"3,50€",4,100,"350,00€",,,,,,,,,,,,,,
3668,477.,VEL A,"VELOURS ""A"" MAN","3,00€",5,175,"525,00€",,,,,,,,,,,,,,
3709,555.,LAP HB,LAPTOP BAGS,"1,10€",1,25,"27,50€",,,,,,,,,,,,,,
3269,004.,EX MTR,EXTRA MAN TROUSERS,"3,00€",3,105,"315,00€",,,,,,,,,,,,,,
3001,007.,EX JT,EXTRA JEANS,"3,00€",5,175,"525,00€",,,,,,,,,,,,,,
3003,010.,EX SP,EXTRA SPORT,"5,80€",6,150,"870,00€",,,,,,,,,,,,,,
3674,012.,EX WST,EXTRA WINTER WAISTCOAT,"6,00€",1,20,"120,00€",,,,,,,,,,,,,,
3082,025.,EX PJ,EXTRA PYJAMAS,"2,40€",8,240,"576,00€",,,,,,,,,,,,,,
3089,045.,CR WST,CREAM WINTER WAISTCOAT,"8,70€",2,40,"348,00€",,,,,,,,,,,,,,
3047,046.,CR LJ,CREAM LIGHT JACKET,"7,00€",15,525,"3 675,00 €",,,,,,,,,,,,,,
3261,049.,MTSH A,"MEN T-SHIRT ""A""","2,30€",15,525,"1 207,50 €",,,,,,,,,,,,,,
3290,060.,CR BM,CREAM BATH MANTLE,"4,00€",2,40,"160,00€",,,,,,,,,,,,,,
3694,065.,WTSH A,"WOMEN T-SHIRT ""A""","2,10€",5,175,"367,50€",,,,,,,,,,,,,,
3008,070.,EX FS,EXTRA FELT SLIPPERS,"3,10€",3,60,"186,00€",,,,,,,,,,,,,,
3289,078.,EX UDW,EX. UNDERWEAR,"4,00€",3,90,"360,00€",,,,,,,,,,,,,,
3241,084.,BC,BLACKOUT CURTAIN,"1,60€",2,60,"96,00€",,,,,,,,,,,,,,
3242,086.,PJ A,"PYJAMAS ""A""","0,80€",5,150,"120,00€",,,,,,,,,,,,,,
3013,099.,EX QBP,EX QUILT-BLANKET-PILLOW,"3,30€",2,96,"316,80€",,,,,,,,,,,,,,
3206,100.,EX ADAM,EXTRA TABLE COVER /ADAM/,"6,30€",2,46,"289,80€",,,,,,,,,,,,,,
3032,101.,CR ED,CREAM EVENING DRESS,"12,30€",1,10,"123,00€",,,,,,,,,,,,,,
3160,108.,LJ A,"LIGHT JACKET ""A""","1,30€",10,350,"455,00€",,,,,,,,,,,,,,
3216,111.,PSW A,"POLAR SWEATER ""A""","2,00€",14,280,"560,00€",,,,,,,,,,,,,,
3408,112.,SP A,"SPORT ""A""","2,50€",10,300,"750,00€",,,,,,,,,,,,,,
3080,117.,WMSH A,"MEN WINTER SHIRT ""A""","2,20€",3,105,"231,00€",,,,,,,,,,,,,,
3044,119.,EX SA,EXTRA SUMMER ADULT,"4,80€",5,175,"840,00€",,,,,,,,,,,,,,
3276,120.,MIX SA,SUMMER ADULT MIX,"3,30€",5,175,"577,50€",,,,,,,,,,,,,,
3034,123.,EX SCH,EXTRA SUMMER CHILDREN,"6,30€",15,450,"2 835,00 €",,,,,,,,,,,,,,
3093,130.,EX SHO,EXTRA SHORT,"4,00€",5,175,"700,00€",,,,,,,,,,,,,,
3027,138.,EX SXXL,EXTRA SUMMER XXL.,"5,80€",20,700,"4 060,00 €",,,,,,,,,,,,,,
3191,141.,CR SWB,CREAM WOMAN BLAZER,"5,80€",1,35,"203,00€",,,,,,,,,,,,,,
3187,142.,CR MSHS,CREAM MAN SHIRT SHORT SLEEVES,"6,60€",10,350,"2 310,00 €",,,,,,,,,,,,,,
3292,154.,EX SL,EXTRA SLIPPERS,"2,80€",10,200,"560,00€",,,,,,,,,,,,,,
3157,159.,CREX M S,CREAM&EXTRA MAN SUMMER,"6,80€",20,700,"4 760,00 €",,,,,,,,,,,,,,
3045,161.,CREX W S,CREAM&EXTRA WOMAN SUMMER,"5,80€",5,175,"1 015,00 €",,,,,,,,,,,,,,
3102,172.,MC,MILITARY CLOTHES,"4,00€",1,35,"140,00€",,,,,,,,,,,,,,
3614,180.,EX WMSH,EXTRA WINTER MAN SHIRT,"3,10€",3,105,"325,50€",,,,,,,,,,,,,,
3226,195.,EX BE SH,EXTRA BEACH SHAWL,"4,00€",2,20,"80,00€",,,,,,,,,,,,,,
3218,202.,HAT,HAT,"1,40€",25,125,"175,00€",,,,,,,,,,,,,,
3623,205.,WD,WEDDING DRESS,"3,00€",1,31,"93,00€",,,,,,,,,,,,,,
3611,209.,SS,SPORT SCARF,"1,40€",5,100,"140,00€",,,,,,,,,,,,,,
3136,210.,HS,HUNTER SUITS,"2,50€",3,75,"187,50€",,,,,,,,,,,,,,
3702,210.,HS,HUNTER HAT,"2,50€",1,6,"15,00€",,,,,,,,,,,,,,
3228,215.,RC,RAINCOATS,"3,00€",5,175,"525,00€",,,,,,,,,,,,,,
3219,219.,HRTR,HORSE RIDING TROUSERS,"1,40€",7,210,"294,00€",,,,,,,,,,,,,,
3128,231.,MIX SCH,SUMMER CHILDREN MIX,"4,30€",10,300,"1 290,00 €",,,,,,,,,,,,,,
3665,233.,WTRS A XXL,WOMAN TROUSERS SUMMER A XXL,"1,80€",20,700,"1 260,00 €",,,,,,,,,,,,,,
3731,238.,RET SH,RETRO SHOES,"8,00€",2,60,"480,00€",,,,,,,,,,,,,,
3229,244.,EX NCL,EXTRA NIGHTCLOTHES,"2,80€",2,60,"168,00€",,,,,,,,,,,,,,
3076,253.,EX MOLE,EXTRA MOTORCYCLE SUIT,"3,80€",1,30,"114,00€",,,,,,,,,,,,,,
3747,270.,EX. WOSH,EXTRA WORK SHOES,"2,10€",1,30,"63,00€",,,,,,,,,,,,,,
3706,278.,RET KIM,RETRO KIMONO,"6,00€",2,20,"120,00€",,,,,,,,,,,,,,
3610,287.,EX MOSH,EXTRA MOTORCYCLE SHOES,"6,60€",1,30,"198,00€",,,,,,,,,,,,,,
3609,290.,EX FB SH,EXTRA FOOTBALL SHOES,"6,60€",2,60,"396,00€",,,,,,,,,,,,,,
3675,314.,CR AW BL,CREAM WOMAN LONG SLEEVES BLOUSE,"10,30€",2,70,"721,00€",,,,,,,,,,,,,,
3676,328.,CR SWL,CREAM LIGHT SWEATER,"8,00€",1,30,"240,00€",,,,,,,,,,,,,,
3669,330.,EX AW BL,EXTRA WOMAN LONG SLEEVES BLOUSE,"5,00€",3,105,"525,00€",,,,,,,,,,,,,,
3024,359.,EX SDSK,EXTRA SUMMER DRESS AND SKIRT,"5,30€",2,70,"371,00€",,,,,,,,,,,,,,
3123,377.,EX WLTR,EXTRA WOMAN LIGHT TROUSERS,"6,50€",20,200,"1 300,00 €",,,,,,,,,,,,,,
3038,379.,EX SWS,EXTRA SWIMMING SUIT,"6,10€",20,200,"1 220,00 €",,,,,,,,,,,,,,
3132,380.,EX BBC,EXTRA SUMMER CAP,"5,30€",10,200,"1 060,00 €",,,,,,,,,,,,,,
3708,422.,CR MTR,CREAM MAN TROUSERS,"6,50€",3,105,"682,50€",,,,,,,,,,,,,,
3201,424.,EX MJTR,EXTRA MAN JEANS,"3,00€",5,175,"525,00€",,,,,,,,,,,,,,
3628,560.,DC,DIRNDL CLOTHES,"2,30€",1,35,"80,50€",,,,,,,,,,,,,,
3293,563.,EX SPS CH SH,EXTRA SPRING-SUMMER CHILDREN SHOES,"6,60€",2,60,"396,00€",,,,,,,,,,,,,,
3161,567.,SPD,SPORT DRESS,"3,80€",3,42,"159,60€",,,,,,,,,,,,,,
3091,583.,CREX PSW,CREAM&EXTRA POLAR SWEATER,"5,20€",8,160,"832,00€",,,,,,,,,,,,,,
3121,155.,SA A,"SUMMER ADULT ""A""","2,10€",10,350,"735,00€",,,,,,,,,,,,,,
3035,156.,SCH A,"SUMMER CHILDREN ""A""","2,80€",20,700,"1 960,00 €",,,,,,,,,,,,,,
3223,200.,ES,EASTERN SHAWL,"2,70€",3,37,"99,90€",,,,,,,,,,,,,,
3745,211.,T,TISSUES,"1,10€",5,75,"82,50€",,,,,,,,,,,,,,
3166,256.,RET,RETRO,"6,00€",5,168,"1 008,00 €",,,,,,,,,,,,,,
3705,264.,RET WJ,RETRO JACKETS,"6,00€",1,23,"138,00€",,,,,,,,,,,,,,
3632,268.,RET JEA,RETRO JEANS,"6,00€",3,101,"606,00€",,,,,,,,,,,,,,
3647,274.,RET SWE,RETRO SWEATER,"6,00€",2,50,"300,00€",,,,,,,,,,,,,,
3657,275.,RET SP,RETRO SPORT,"6,00€",2,58,"348,00€",,,,,,,,,,,,,,
3099,276.,STRH,STRAW HAT,"1,20€",2,30,"36,00€",,,,,,,,,,,,,,
3246,453.,EX AWSH,EXTRA AUTUMN WINTER SHOES,"6,60€",15,450,"2 970,00 €",,,,,,,,,,,,,,
3291,455.,EX SPSSH,EXTRA SPRING SUMMER SHOES,"6,60€",30,900,"5 940,00 €",,,,,,,,,,,,,,
3268,479.,JMTR A,MAN JEANS A,"1,60€",2,70,"112,00€",,,,,,,,,,,,,,
3277,579.,RET A,RETRO A,"2,60€",5,175,"455,00€",,,,,,,,,,,,,,
3130,582.,WLTR,WOMAN LIGHT TROUSERS,"3,30€",10,100,"330,00€",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3717,,,кроссовки,,,128,,,,20.02,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
3001,007.,,,,,"-8,3",,,,коррекция,,,,,,,,,,,
3002,014.,,,,,"-32,1",,,,,,,,,,,,,,,
3003,010.,,,,,"-4,3",,,,,,,,,,,,,,,
3004,001.,,,,,-3,,,,,,,,,,,,,,,
3008,070.,,,,,"-2,5",,,,,,,,,,,,,,,
3010,352.,,,,,"-2,6",,,,,,,,,,,,,,,
3012,527.,,,,,"-1,8",,,,,,,,,,,,,,,
3013,099.,,,,,"50,2",,,,,,,,,,,,,,,
3014,146.,,,,,"-40,3",,,,,,,,,,,,,,,
3019,143.,,,,,-6,,,,,,,,,,,,,,,
3020,064.,,,,,-28,,,,,,,,,,,,,,,
3021,409.,,,,,"0,1",,,,,,,,,,,,,,,
3023,145.,,,,,"-6,3",,,,,,,,,,,,,,,
3025,,,,,,0,,,,,,,,,,,,,,,
3027,138.,,,,,"-11,9",,,,,,,,,,,,,,,
3029,023.,,,,,"-9,3",,,,,,,,,,,,,,,
3032,101.,,,,,"-0,6",,,,,,,,,,,,,,,
3033,136.,,,,,"-2,5",,,,,,,,,,,,,,,
3034,123.,,,,,"-6,2",,,,,,,,,,,,,,,
3035,156.,,,,,"-15,4",,,,,,,,,,,,,,,
3038,379.,,,,,"5,6",,,,,,,,,,,,,,,
3039,152.,,,,,"-2,5",,,,,,,,,,,,,,,
3040,102.,,,,,"4,6",,,,,,,,,,,,,,,
3041,249.,,,,,"-1,8",,,,,,,,,,,,,,,
3044,,,,,,"31,3",,,,,,,,,,,,,,,
3045,161.,,,,,"-40,1",,,,,,,,,,,,,,,
3047,046.,,,,,"0,9",,,,,,,,,,,,,,,
3048,043.,,,,,"-7,7",,,,,,,,,,,,,,,
3050,103.,,,,,-5,,,,,,,,,,,,,,,
3051,137.,,,,,"-0,6",,,,,,,,,,,,,,,
3052,173.,,,,,"-1,7",,,,,,,,,,,,,,,
3054,003.,,,,,"-2,9",,,,,,,,,,,,,,,
3059,058.,,,,,"-6,4",,,,,,,,,,,,,,,
3060,107.,,,,,"12,6",,,,,,,,,,,,,,,
3062,,,,,,0,,,,,,,,,,,,,,,
3063,,,,,,0,,,,,,,,,,,,,,,
3064,035.,,,,,"-7,2",,,,,,,,,,,,,,,
3068,,,,,,0,,,,,,,,,,,,,,,
3069,047.,,,,,"-7,6",,,,,,,,,,,,,,,
3074,106.,,,,,"-6,7",,,,,,,,,,,,,,,
3076,253.,,,,,"-1,1",,,,,,,,,,,,,,,
3077,040.,,,,,"-11,4",,,,,,,,,,,,,,,
3078,144.,,,,,"15,2",,,,,,,,,,,,,,,
3080,117.,,,,,"9,5",,,,,,,,,,,,,,,
3082,025.,,,,,"-7,6",,,,,,,,,,,,,,,
3083,059.,,,,,"-16,9",,,,,,,,,,,,,,,
3089,045.,,,,,"-2,9",,,,,,,,,,,,,,,
3091,583.,,,,,"-5,6",,,,,,,,,,,,,,,
3096,392.,,,,,"-6,6",,,,,,,,,,,,,,,
3098,062.,,,,,"-1,5",,,,,,,,,,,,,,,
3099,276.,,,,,-2,,,,,,,,,,,,,,,
3102,172.,,,,,"-4,5",,,,,,,,,,,,,,,
3108,,,,,,0,,,,,,,,,,,,,,,
3110,232.,,,,,"-4,2",,,,,,,,,,,,,,,
3112,057.,,,,,"-17,4",,,,,,,,,,,,,,,
3115,,,,,,"-7,9",,,,,,,,,,,,,,,
3117,041.,,,,,"-7,9",,,,,,,,,,,,,,,
3121,155.,,,,,"1,4",,,,,,,,,,,,,,,
3123,377.,,,,,"-0,7",,,,,,,,,,,,,,,
3128,231.,,,,,"-1,1",,,,,,,,,,,,,,,
3129,157.,,,,,"-8,8",,,,,,,,,,,,,,,
3130,582.,,,,,"-5,2",,,,,,,,,,,,,,,
3132,380.,,,,,"-18,4",,,,,,,,,,,,,,,
3135,,,,,,"0,6",,,,,,,,,,,,,,,
3136,210.,,,,,"99,1",,,,,,,,,,,,,,,
3142,472.,,,,,"0,7",,,,,,,,,,,,,,,
3144,063.,,,,,"19,3",,,,,,,,,,,,,,,
3145,029.,,,,,"-1,7",,,,,,,,,,,,,,,
3146,191.,,,,,"9,2",,,,,,,,,,,,,,,
3155,160.,,,,,"-3,3",,,,,,,,,,,,,,,
3156,327.,,,,,"-1,1",,,,,,,,,,,,,,,
3157,159.,,,,,,,,,,,,,,,,,,,,
3160,108.,,,,,"-1,5",,,,,,,,,,,,,,,
3161,567.,,,,,"-1,6",,,,,,,,,,,,,,,
3165,319.,,,,,"-6,9",,,,,,,,,,,,,,,
3166,256.,,,,,,,,,,,,,,,,,,,,
3169,183.,,,,,"-1,5",,,,,,,,,,,,,,,
3170,098.,,,,,"-1,5",,,,,,,,,,,,,,,
3171,199.,,,,,"-0,5",,,,,,,,,,,,,,,
3172,189.,,,,,"-10,7",,,,,,,,,,,,,,,
3175,077.,,,,,"0,1",,,,,,,,,,,,,,,
3179,125.,,,,,"-0,8",,,,,,,,,,,,,,,
3180,256.,,,,,-3,,,,,,,,,,,,,,,
3181,438.,,,,,"-16,2",,,,,,,,,,,,,,,
3182,,,,,,"0,4",,,,,,,,,,,,,,,
3185,032.,,,,,"-0,4",,,,,,,,,,,,,,,
3186,053.,,,,,"-0,1",,,,,,,,,,,,,,,
3187,142.,,,,,"-7,7",,,,,,,,,,,,,,,
3188,054.,,,,,"0,3",,,,,,,,,,,,,,,
3189,048.,,,,,"-0,2",,,,,,,,,,,,,,,
3190,067.,,,,,-4,,,,,,,,,,,,,,,
3191,141.,,,,,"-0,2",,,,,,,,,,,,,,,
3192,239.,,,,,"-0,5",,,,,,,,,,,,,,,
3193,042.,,,,,"-1,8",,,,,,,,,,,,,,,
3194,066.,,,,,"-3,3",,,,,,,,,,,,,,,
3196,158.,,,,,,,,,,,,,,,,,,,,
3199,196.,,,,,,,,,,,,,,,,,,,,
3201,424.,,,,,"-1,6",,,,,,,,,,,,,,,
3202,,,,,,0,,,,,,,,,,,,,,,
3204,500.,,,,,"-2,2",,,,,,,,,,,,,,,
3205,006.,,,,,"-0,2",,,,,,,,,,,,,,,
3206,100.,,,,,"0,1",,,,,,,,,,,,,,,
3208,075.,,,,,"2,4",,,,,,,,,,,,,,,
3210,439.,,,,,,,,,,,,,,,,,,,,
3212,218.,,,,,"-0,6",,,,,,,,,,,,,,,
3215,436.,,,,,"-10,4",,,,,,,,,,,,,,,
3216,111.,,,,,"18,3",,,,,,,,,,,,,,,
3217,027.,,,,,"0,4",,,,,,,,,,,,,,,
3218,202.,,,,,"-2,4",,,,,,,,,,,,,,,
3219,219.,,,,,"-13,3",,,,,,,,,,,,,,,
3223,200.,,,,,"0,6",,,,,,,,,,,,,,,
3226,195.,,,,,"-2,4",,,,,,,,,,,,,,,
